Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu)
3748240514.8425,50.1029739379883,-16900.3330078125,0.121525726758338,4.40266037023905E-5
3748240526.9085,50.1035537719727,-16949.955078125,0.120850709956433,2.35194672428975E-5
3748240537.81,50.1035785675049,-17000.044921875,0.120766096295835,3.74822517982156E-5
3748240548.8525,50.1033210754395,-17049.951171875,0.120464793113624,2.46252448443832E-5
3748240559.8775,50.1030406951904,-17100.2734375,0.120734428075907,5.56247041833214E-5
3748240570.873,50.10302734375,-17150.3154296875,0.120414906958731,3.76120726346632E-5
3748240581.828,50.1026935577393,-17200.033203125,0.120532939215624,2.67636230164352E-5
3748240592.845,50.1025447845459,-17250.2138671875,0.120914317173061,4.5119765166563E-5
3748240603.803,50.103141784668,-17300.03125,0.12015153590156,2.91564161280543E-5
3748240615.8105,50.1032371520996,-17349.96875,0.119598910464571,2.74497336660922E-5
3748240627.798,50.1023960113525,-17400.1376953125,0.119665952609655,3.24104557765833E-5
3748240638.7515,50.1029930114746,-17450.2861328125,0.120117881117687,4.13261266887424E-5
3748240649.8025,50.1030044555664,-17500.240234375,0.119942691914231,3.2491605355667E-5
3748240660.744,50.1022338867188,-17550.326171875,0.119613589712114,3.75244087653141E-5
3748240671.714,50.1021041870117,-17600.029296875,0.119946083186981,3.92822978200626E-5
3748240682.734,50.1027431488037,-17650.24609375,0.119664133510852,4.19520110340224E-5
3748240694.731,50.1018810272217,-17700.1513671875,0.11918133676752,3.85359144167544E-5
3748240705.734,50.1019172668457,-17750.0537109375,0.119408974835824,3.47863386471328E-5
3748240716.671,50.1019287109375,-17800.0927734375,0.119462941231234,3.75556081956387E-5
3748240728.652,50.1032428741455,-17850.017578125,0.118439788347231,3.27461800267137E-5
3748240740.7305,50.1020069122314,-17900.015625,0.118768873788511,3.20003629344429E-5
3748240752.707,50.1016731262207,-17950.0361328125,0.118633647579127,2.76090776442498E-5
3748240763.606,50.1034049987793,-18000.3974609375,0.119253698093576,5.05074279579843E-5
3748240774.657,50.101692199707,-18050.2626953125,0.11861381804282,3.95329342173974E-5
3748240785.701,50.1015586853027,-18099.982421875,0.118491282337355,2.89942499771948E-5
3748240796.63,50.1032371520996,-18150.1259765625,0.118933863412185,3.63360158534006E-5
3748240807.626,50.102783203125,-18200.23828125,0.118725411898487,4.32310570602056E-5
3748240818.6365,50.1021556854248,-18250.298828125,0.11850512314181,3.96330238222939E-5
3748240829.6225,50.1019420623779,-18300.05859375,0.118533540104463,2.8630447055021E-5
3748240840.679,50.1021518707275,-18349.8828125,0.118412532173587,3.08849544741714E-5
3748240851.602,50.1029090881348,-18400.228515625,0.118195869740184,3.54335522708033E-5
3748240862.6175,50.1017379760742,-18450.3125,0.118202237213094,4.22614489619146E-5
3748240873.5985,50.1024723052978,-18500.1953125,0.117779230281266,2.6332942787424E-5
3748240884.5885,50.1020431518555,-18550.0849609375,0.118299749535191,3.22906068503116E-5
3748240895.603,50.1023597717285,-18600.3125,0.117885049970064,2.94252081763542E-5
3748240907.586,50.1029090881348,-18650.1201171875,0.11714913037274,2.59312722665221E-5
3748240918.605,50.1024494171143,-18699.921875,0.117267176943152,4.78898351493956E-5
3748240929.4995,50.1023120880127,-18750.2841796875,0.117633773768124,3.72980127058724E-5
3748240940.6515,50.1027221679687,-18800.203125,0.117640633101322,4.76403348873437E-5
3748240951.5515,50.1027908325195,-18850.361328125,0.117225997002965,3.77099818642833E-5
3748240962.526,50.1026763916016,-18900.2880859375,0.116969290868511,4.42481796575095E-5
3748240973.5255,50.1029682159424,-18950.2783203125,0.117053311005616,4.83156661360185E-5
3748240997.958,50.1050415039063,-18999.98828125,,
3748241008.829,50.1003341674805,-19000.0048828125,0.104817024305329,4.550090126512E-5
3748241019.4405,50.1035842895508,-19050.4296875,0.116971647449724,5.98521073802122E-5
3748241031.439,50.1059017181396,-19099.958984375,0.115841233992976,4.4487139768368E-5
3748241042.446,50.105297088623,-19150.0634765625,0.116711429731978,4.21968357592805E-5
3748241053.4695,50.1047496795654,-19199.8798828125,0.1165413432083,3.25637453755573E-5
3748241064.5205,50.1040802001953,-19250.2265625,0.116646730767561,6.67306839439022E-5
3748241075.425,50.105489730835,-19300.3828125,0.116640956355803,3.90849959469324E-5
3748241086.3895,50.1041927337646,-19349.822265625,0.11575604196432,3.55005312563409E-5
3748241098.412,50.1047134399414,-19400.1923828125,0.115156985692574,3.82453032523008E-5
3748241109.433,50.1042633056641,-19449.9619140625,0.115923148251665,3.79220176024552E-5
3748241120.4805,50.1041221618652,-19500.1357421875,0.115549752789007,4.24325643916482E-5
3748241132.345,50.1036930084229,-19550.119140625,0.114970296976718,5.28236286012465E-5
3748241143.348,50.103889465332,-19600.052734375,0.11518252547151,4.58231610516802E-5
3748241154.4395,50.1046047210693,-19649.900390625,0.114841590092745,4.1805014480964E-5
3748241165.392,50.1030693054199,-19700.26171875,0.115183570902895,4.96739750440429E-5
3748241177.3375,50.1029434204102,-19750.0732421875,0.114226200462651,4.2196982545534E-5
3748241188.3945,50.1028251647949,-19800.1513671875,0.114508257650236,5.58823822306276E-5
3748241200.347,50.1040554046631,-19850.01953125,0.113687796603794,3.96169216158275E-5
3748241211.308,50.1033802032471,-19900.33203125,0.114627292912021,5.67927273446557E-5
3748241223.278,50.1034355163574,-19950.0166015625,0.113950934911319,3.88648872124847E-5
3748241234.339,50.1027126312256,-19999.986328125,0.114150222220462,5.26258416759876E-5
3748241246.298,50.1025810241699,-20050.126953125,0.113702990534136,4.1926658590617E-5
3748241257.364,50.1030521392822,-20100.255859375,0.114433126256425,4.30506220167155E-5
3748241269.2585,50.1036510467529,-20150.109375,0.113917352186275,4.57634708990959E-5
3748241280.2985,50.1022109985352,-20200.060546875,0.114131772686411,3.59275582825581E-5
3748241291.2845,50.1031532287598,-20250.181640625,0.114211798984425,4.36300675074429E-5
3748241304.29,50.1029090881348,-20300.033203125,0.113301381602375,3.96150970263595E-5
3748241316.2805,50.1025505065918,-20350.1904296875,0.113746299064353,3.99235851582499E-5
3748241327.296,50.1030941009521,-20399.96875,0.113952547540419,4.19406082547843E-5
3748241339.2485,50.1030101776123,-20449.9970703125,0.113278697685504,4.29197378521596E-5
3748241351.222,50.1024742126465,-20500.09375,0.113698562936526,3.16533437422347E-5
3748241362.211,50.1026229858398,-20549.8193359375,0.114105911849157,2.80052364429424E-5
3748241373.2725,50.1027355194092,-20600.0361328125,0.113793839281865,3.32631676640883E-5
3748241385.213,50.1023654937744,-20650.080078125,0.113241448496859,3.42856527836242E-5
3748241397.202,50.1031169891357,-20700.0810546875,0.113047526597784,2.57196320793689E-5
3748241408.1945,50.1021556854248,-20750.28515625,0.113652068147645,6.11874754555237E-5
3748241420.1815,50.1031246185303,-20800.0166015625,0.113109321153108,3.72570962493445E-5
3748241431.219,50.1027660369873,-20850.333984375,0.113187798243555,4.4295943089219E-5
3748241442.1395,50.1025447845459,-20899.9453125,0.113392356069048,3.22924746112126E-5
3748241453.189,50.1023101806641,-20950.05078125,0.112895717703514,2.73941781435889E-5
3748241465.1525,50.1031303405762,-21000.048828125,0.112589947396557,2.47591102874553E-5
3748241476.1265,50.1022109985352,-21050.380859375,0.11346170563024,4.62986841284666E-5
3748241488.164,50.1027660369873,-21100.03515625,0.112468052310903,3.38909257853323E-5
3748241499.103,50.1025581359863,-21149.943359375,0.11202667115813,2.59665294670853E-5
3748241512.097,50.1027545928955,-21200.0234375,0.112349802389512,2.99240024980879E-5
3748241524.09,50.1027050018311,-21250.046875,0.111934764879837,3.98733940575708E-5
3748241535.08,50.1018352508545,-21300.32421875,0.113040857709772,5.50207986553043E-5
3748241547.0685,50.1018466949463,-21349.9970703125,0.111629020465527,3.65176647162347E-5
3748241558.068,50.1037158966064,-21400.3310546875,0.112201072315064,3.54889850734031E-5
3748241569.0465,50.1032428741455,-21450.3134765625,0.112007656917796,4.06231386930812E-5
3748241580.009,50.1025581359863,-21500.185546875,0.112427764039629,4.74731971550752E-5
3748241590.9985,50.1021919250488,-21550.220703125,0.111882419372611,3.73895801490176E-5
3748241615.755,50.1048851013184,-21600.01953125,,
3748241626.506,50.100549697876,-21600.015625,0.0990287980527906,4.46415025700865E-5
3748241637.981,50.1036853790283,-21650.001953125,0.111422670556747,5.17455926558529E-5
3748241649.994,50.104923248291,-21700.0625,0.111543687453584,4.68958982131125E-5
3748241661.989,50.1049270629883,-21750.201171875,0.111375119638873,4.17711127706924E-5
3748241673.972,50.1052379608154,-21800.0927734375,0.111061931414718,2.90459490057389E-5
3748241686.0275,50.1048393249512,-21849.9384765625,0.110551675653124,4.91405066655817E-5
3748241697.981,50.1052093505859,-21900.1181640625,0.111357836439867,3.62347393521618E-5
3748241709.9845,50.1045818328857,-21950.076171875,0.110875016901548,4.15922226166259E-5
3748241721.0555,50.1044082641602,-21999.9765625,0.111235202286079,5.05392544638388E-5
3748241731.925,50.1042995452881,-22050.0859375,0.111297496662846,3.9516162470375E-5
3748241742.917,50.1043891906738,-22100.1787109375,0.111248296638941,3.74914665681798E-5
3748241753.8975,50.1046714782715,-22150.029296875,0.111284399913631,3.98163950420972E-5
3748241764.932,50.1035118103027,-22200.3232421875,0.111205981291672,4.50223816231657E-5
3748241776.9625,50.1042041778564,-22249.966796875,0.109977661348445,2.03660817718816E-5
3748241787.8965,50.1046772003174,-22299.966796875,0.110402164961048,3.06676754830805E-5
3748241798.865,50.1042404174805,-22350.4130859375,0.110964992217178,4.04815732253039E-5
3748241810.9755,50.1031951904297,-22400.013671875,0.109403848665762,4.14798633527151E-5
3748241822.9255,50.1037273406982,-22450.1044921875,0.110064478008095,4.28488866668455E-5
3748241833.8965,50.1039485931396,-22500.28125,0.110515588446375,6.60155496767148E-5
3748241845.867,50.1039791107178,-22549.9833984375,0.109763876331147,4.54887819661561E-5
3748241857.875,50.1033744812012,-22599.9892578125,0.108908695765541,4.48580619541886E-5
3748241868.8965,50.1032428741455,-22650.1728515625,0.110265659643296,3.96073800245669E-5
3748241880.8555,50.1044445037842,-22700.0732421875,0.110012091303006,3.60532792394945E-5
3748241891.8275,50.1030292510986,-22749.9931640625,0.109946483624825,2.91241226474763E-5
3748241902.8045,50.1026630401611,-22799.7958984375,0.109738608844049,4.14729131918913E-5
3748241913.7805,50.1027545928955,-22850.4912109375,0.110282839555195,4.89502223394256E-5
3748241926.8465,50.1033744812012,-22900.0283203125,0.109126707022796,3.4982738952066E-5
3748241938.804,50.1034049987793,-22950.0927734375,0.10896245796613,3.84796281931007E-5
3748241949.779,50.1028785705566,-23000.0576171875,0.109269587884726,3.34774102060431E-5
3748241960.7765,50.1028671264648,-23049.96484375,0.109146427526198,4.87471453462838E-5
3748241971.8115,50.1029262542725,-23100.3037109375,0.109355150162393,4.39517766836625E-5
3748241983.6965,50.1022644042969,-23150.03125,0.10885218001451,4.02453684047052E-5
3748241994.829,50.1032733917236,-23199.982421875,0.108835309060771,5.17367601824297E-5
3748242005.76,50.1025924682617,-23250.0478515625,0.108834171566151,3.15200171443862E-5
3748242018.7345,50.1034927368164,-23300.04296875,0.108336539073347,3.26781107561892E-5
3748242029.705,50.1027889251709,-23349.98828125,0.108862730772961,3.77752535875603E-5
3748242041.692,50.103141784668,-23400.052734375,0.108222615792845,2.32055167156016E-5
3748242052.748,50.1033267974854,-23450.234375,0.108390171709814,4.11963030105681E-5
3748242064.7325,50.1025276184082,-23500.0869140625,0.107978955691519,3.1000506965243E-5
3748242075.686,50.1029987335205,-23550.2734375,0.108409329130153,4.33514563227562E-5
3748242086.7505,50.1034927368164,-23600.2880859375,0.108204053695917,3.74499106610298E-5
3748242097.6605,50.1025390625,-23650.1884765625,0.108260565518229,4.91695543608341E-5
3748242109.678,50.1023120880127,-23700.07421875,0.106740859278387,3.63114147459169E-5
3748242120.6635,50.1026268005371,-23750.0009765625,0.107399453026464,6.37780218113939E-5
3748242132.7045,50.1025619506836,-23800.0625,0.106592876333215,5.26159405261886E-5
3748242144.706,50.1028423309326,-23849.994140625,0.10727314950014,4.30471729648038E-5
3748242156.6255,50.1026630401611,-23900.044921875,0.106960950479693,5.33124989659665E-5
3748242167.574,50.102819442749,-23949.96875,0.107915372365072,4.4313154489214E-5
3748242178.6125,50.10325050354,-24000.0908203125,0.107086749686119,3.33062388621312E-5
3748242189.6185,50.1036796569824,-24050.017578125,0.107052709071026,3.784467043184E-5
3748242200.5795,50.1029510498047,-24100.17578125,0.107326845373719,3.03067160756583E-5
3748242211.559,50.1034927368164,-24149.853515625,0.106970695366444,2.9591142194807E-5
3748242236.161,50.105339050293,-24200.029296875,,
3748242246.9265,50.1005020141602,-24200.00390625,0.0947395237528218,6.00515788616232E-5
3748242258.525,50.1045703887939,-24250.0859375,0.106727806223427,5.06683884511639E-5
3748242270.555,50.1063079833984,-24300.017578125,0.106828853917499,3.99670907973822E-5
3748242282.5105,50.1057872772217,-24350.14453125,0.106542298636217,3.67708711858815E-5
3748242293.538,50.1057949066162,-24400.2578125,0.107078159314272,4.39677171041053E-5
3748242305.481,50.1063671112061,-24449.9814453125,0.106634164274946,4.51280438940556E-5
3748242317.4625,50.1056270599365,-24500.1396484375,0.10598796095672,5.49336555091896E-5
3748242328.4885,50.1047306060791,-24550.2919921875,0.106797009771475,7.92192496454884E-5
3748242340.455,50.1056747436523,-24600.0341796875,0.106265811606926,4.20005925449182E-5
3748242351.4535,50.1052188873291,-24650.244140625,0.106531995728979,4.18435712203361E-5
3748242363.523,50.1046772003174,-24699.970703125,0.105532012746271,4.48667442452291E-5
3748242374.4595,50.1044445037842,-24750.009765625,0.105477106850485,3.40308745589077E-5
3748242386.5015,50.1047668457031,-24800.11328125,0.106029625844794,4.26696628109272E-5
3748242398.476,50.104606628418,-24849.984375,0.105484231775875,4.54041694448639E-5
3748242410.475,50.1043491363525,-24900.228515625,0.105868046967731,4.6310164437564E-5
3748242421.47,50.1043243408203,-24950.18359375,0.105908319417467,3.42139557309398E-5
3748242432.4115,50.1036014556885,-25000.076171875,0.105561157050548,4.0111973658996E-5
3748242444.4235,50.1038837432861,-25050.125,0.105479994740229,5.77169299709268E-5
3748242455.421,50.1037940979004,-25099.943359375,0.105229895394933,4.62950290469798E-5
3748242467.363,50.10373878479,-25150.1767578125,0.105227558832332,3.35109379840363E-5
3748242479.395,50.1036930084229,-25199.9482421875,0.1045092307163,4.17901628540707E-5
3748242490.416,50.1034107208252,-25250.0234375,0.105523231916831,3.19776035206031E-5
3748242501.3215,50.1037979125977,-25299.9853515625,0.10482797800206,2.41970546907484E-5
3748242513.3335,50.1028919219971,-25350.0263671875,0.104106562058085,4.0989537711366E-5
3748242525.3145,50.1039066314697,-25400.0390625,0.104220163882359,4.04672680203023E-5
3748242536.338,50.1041927337646,-25449.978515625,0.104613949098461,4.12740385927027E-5
3748242547.316,50.105131149292,-25499.93359375,0.104310231221187,5.27418677305209E-5
3748242558.3855,50.1032962799072,-25550.0517578125,0.104136297333374,6.46814657755906E-5
3748242570.305,50.1032981872559,-25600.1259765625,0.104249573455368,5.83258960819528E-5
3748242581.2955,50.1033744812012,-25650.09375,0.104165104472386,4.80769862612017E-5
3748242593.28,50.1042995452881,-25699.97265625,0.103988428022594,4.49594726892327E-5
3748242605.225,50.1030883789063,-25749.9638671875,0.103287129643064,3.82374806348732E-5
3748242617.248,50.103609085083,-25800.2060546875,0.103738792992308,2.75592726522735E-5
3748242628.248,50.1037750244141,-25849.9638671875,0.103467263104227,3.93998739695111E-5
3748242639.2715,50.1040439605713,-25900.064453125,0.104115371384027,3.85801324825957E-5
3748242651.2635,50.1040916442871,-25949.9677734375,0.103590170867552,2.84156917911153E-5
3748242662.1885,50.1039733886719,-26000.357421875,0.104189709726827,5.4386789769199E-5
3748242674.257,50.103385925293,-26050.009765625,0.103024371902281,3.49318963901103E-5
3748242686.209,50.1039047241211,-26100.064453125,0.103466296341232,3.66214407685856E-5
3748242697.2115,50.1040210723877,-26150.095703125,0.103391309293294,3.67791342484466E-5
3748242709.2335,50.103385925293,-26200.158203125,0.103024661755585,3.47123672613726E-5
3748242721.167,50.1038703918457,-26250.02734375,0.103299233320744,2.61308121648815E-5
3748242732.1495,50.1039791107178,-26300.2490234375,0.103650357623834,2.85121949198007E-5
3748242743.166,50.1042823791504,-26350.0791015625,0.103233619352798,3.12274697736383E-5
3748242755.1975,50.1036796569824,-26400.048828125,0.102884874054873,3.96690844410982E-5
3748242767.1665,50.1038475036621,-26450.0517578125,0.102666142193034,4.86502795770282E-5
3748242778.156,50.1044750213623,-26500.1015625,0.102922432495761,3.76371805771917E-5
3748242790.127,50.1030750274658,-26550.087890625,0.102795283246274,5.24043118845247E-5
3748242801.144,50.1039657592773,-26600.2490234375,0.102762229858228,4.55520174717584E-5
3748242813.148,50.1037940979004,-26650.1005859375,0.102496020281156,4.4433977013868E-5
3748242824.116,50.1039543151855,-26699.9658203125,0.103035874847116,4.49196497752416E-5
3748242835.1215,50.103063583374,-26750.0966796875,0.102522898273675,3.6605657549095E-5
3748242859.799,50.1052322387695,-26799.95703125,,
3748242871.0905,50.1013965606689,-26800.0029296875,0.0878614652933,4.78952099398179E-5
3748242882.088,50.1047782897949,-26849.9384765625,0.101473917369549,4.13582271028879E-5
3748242893.0515,50.1062126159668,-26900.2421875,0.102450295313977,4.80598693407373E-5
3748242903.99,50.1076145172119,-26949.9189453125,0.102660799269542,4.68564141729767E-5
3748242914.9945,50.1058177947998,-27000.1201171875,0.102511926344988,5.91694418789891E-5
3748242927.0505,50.1059017181396,-27050.1357421875,0.101763700804539,3.82997354385332E-5
3748242939.009,50.106517791748,-27099.9658203125,0.101134970327628,4.44506633908253E-5
3748242950.034,50.1065216064453,-27149.943359375,0.102222420372124,4.94256852758473E-5
3748242961.0275,50.105052947998,-27199.9765625,0.101468039993681,3.11264288594736E-5
3748242973.0555,50.1047897338867,-27249.96484375,0.101618520412438,3.35980873134155E-5
3748242984.99,50.1052188873291,-27300.0673828125,0.101515896694265,2.45098447373871E-5
3748242995.976,50.1047954559326,-27350.2177734375,0.101704773305441,4.87367286947115E-5
3748243006.994,50.1049098968506,-27400.3125,0.101538804465339,6.9516938557049E-5
3748243018.9515,50.1046829223633,-27449.994140625,0.101234786712626,3.98565265906581E-5
3748243030.9625,50.1045989990234,-27500.0693359375,0.100850159358735,3.56842739584526E-5
3748243041.985,50.1047496795654,-27549.9306640625,0.101094255337732,4.66901433731295E-5
3748243053.947,50.1039199829102,-27600.0439453125,0.100893936649705,3.0948777386155E-5
3748243064.9525,50.1035308837891,-27649.9287109375,0.101186872044397,4.3464654563576E-5
3748243075.8655,50.104377746582,-27700.1943359375,0.10096071008357,3.98501689357791E-5
3748243087.941,50.1040382385254,-27749.998046875,0.100639242696871,4.40932969576758E-5
3748243099.941,50.1047973632812,-27800.04296875,0.100387905852393,3.56110175359057E-5
3748243110.889,50.1035232543945,-27849.904296875,0.100547495679308,2.52378199443128E-5
3748243121.8635,50.1040019989014,-27899.9375,0.100048948410216,4.25249279154106E-5
3748243133.902,50.1039123535156,-27950.041015625,0.0999992299910988,4.50578111154387E-5
3748243144.8855,50.1047554016113,-27999.9091796875,0.100352678590139,4.02880404458458E-5
3748243155.8575,50.1040802001953,-28049.9736328125,0.100457594338774,2.93905807162997E-5
3748243167.875,50.1047248840332,-28099.9775390625,0.0999952199481035,2.33895665199127E-5
3748243179.8385,50.1045818328857,-28150.0712890625,0.100008807884167,2.55508471553263E-5
3748243191.875,50.1028499603271,-28200.091796875,0.100033455207027,3.00075867575573E-5
3748243202.891,50.103458404541,-28250.26953125,0.100077560740888,5.89879415496411E-5
3748243214.8565,50.1044731140137,-28300.130859375,0.0991603871053459,3.5734663024483E-5
3748243226.8215,50.1031475067139,-28350.0947265625,0.0996358915688152,3.90055987254454E-5
3748243237.8585,50.1041507720947,-28400.0537109375,0.0999316568409065,4.49839967239374E-5
3748243249.7895,50.1032123565674,-28450.060546875,0.0990005298101981,3.68307283716437E-5
3748243261.7575,50.1046485900879,-28500.0380859375,0.0993422084131932,5.8117894614368E-5
3748243273.8005,50.103099822998,-28550.1103515625,0.0989853967548341,2.6318870479668E-5
3748243284.772,50.103141784668,-28600.3671875,0.0989272531803015,2.95067789800196E-5
3748243296.8085,50.1048736572266,-28649.9619140625,0.0981947863085235,3.57305134159549E-5
3748243308.743,50.1030941009521,-28700.0869140625,0.0986741797852057,6.23602322171016E-5
3748243319.8215,50.1034755706787,-28750.0859375,0.0984106203394094,2.8501340622958E-5
3748243330.712,50.103141784668,-28799.9404296875,0.0981345246274704,2.7800938029106E-5
3748243342.69,50.1037826538086,-28850.048828125,0.0986180875936812,4.51434800046515E-5
3748243353.7145,50.1036434173584,-28900.1708984375,0.0994824245069627,4.04832112052175E-5
3748243365.688,50.1036262512207,-28950.0654296875,0.0984765894851652,3.33052347581335E-5
3748243377.6825,50.1043491363525,-29000.0634765625,0.09821403736983,4.11889391435415E-5
3748243389.71,50.1042003631592,-29050.125,0.0980340454802953,3.99429867353229E-5
3748243400.7505,50.1025867462158,-29100.369140625,0.0984613074964473,8.40279494622628E-5
3748243411.723,50.103702545166,-29149.8876953125,0.0972428588268227,3.03732100845061E-5
3748243423.6625,50.1045322418213,-29200.0205078125,0.098221410420924,2.55557250821452E-5
3748243434.695,50.1039657592773,-29249.8857421875,0.0983552096561825,2.45355423043728E-5
3748243446.674,50.1044311523438,-29299.9892578125,0.0981288920700546,4.28046109737547E-5
3748243458.622,50.1042537689209,-29350.263671875,0.0978859039520193,4.95465766220217E-5
3748243483.212,50.107048034668,-29400.021484375,,
3748243494.032,50.1030464172363,-29400.0205078125,0.0825676253830873,4.15207120088233E-5
3748243504.607,50.1067733764648,-29449.9755859375,0.0974719810960484,4.69244665307511E-5
3748243516.6295,50.1069946289063,-29500.048828125,0.097495466992261,3.78680690109422E-5
3748243528.549,50.1085186004639,-29550.0966796875,0.0972232950817933,4.38216417930278E-5
3748243539.579,50.1106548309326,-29599.962890625,0.0973858124384114,4.57164567535635E-5
3748243550.5795,50.1095809936523,-29650.087890625,0.0975284127174206,2.71792499494659E-5
3748243562.5505,50.1075134277344,-29700.0615234375,0.0968560707200116,2.86792977210133E-5
3748243574.503,50.108247756958,-29750.173828125,0.09738484894039,3.38698089275837E-5
3748243586.596,50.1068267822266,-29799.9599609375,0.0961347098461085,4.11488177398999E-5
3748243598.5175,50.1064033508301,-29850.0556640625,0.0968037917057704,2.87336386118682E-5
3748243609.522,50.1048259735107,-29899.96875,0.0969509172698014,4.64808595275722E-5
3748243621.5545,50.1052742004395,-29950.1396484375,0.0969728339778348,4.51707472338506E-5
3748243633.513,50.1054191589355,-29999.9404296875,0.0958593832771175,4.1852802816886E-5
3748243644.482,50.1053047180176,-29949.98046875,0.0629067316488109,4.50759467267474E-5
3748243654.5285,50.1041145324707,-29900.134765625,0.0455856137066937,8.6705942580451E-5
3748243665.4845,50.1048259735107,-29850.1279296875,0.0364057613251416,8.15565452084961E-5
3748243676.481,50.1046886444092,-29799.99609375,0.0317460911507256,8.03063344512749E-5
3748243687.4765,50.1039791107178,-29750.1044921875,0.0280627345672079,9.81927604499912E-5
3748243697.4895,50.1038837432861,-29700.123046875,0.0256340382572402,0.000127004936217308
3748243712.5965,50.1045989990234,-29650.0087890625,0.0284796388139451,5.5136630372185E-5
3748243727.7735,50.1034107208252,-29600.0341796875,0.027855861135283,4.02337865082675E-5
3748243742.6095,50.1039428710937,-29550.00390625,0.0273088731057668,5.33401000383052E-5
3748243757.6075,50.1035709381103,-29499.9873046875,0.0266756214454258,5.00729952277948E-5
3748243772.647,50.1048259735107,-29449.974609375,0.0268459470565027,5.47293580510609E-5
3748243787.5975,50.1039657592773,-29400.017578125,0.0262972146021438,3.08526640496667E-5
3748243802.511,50.1037616729736,-29349.9990234375,0.0255778792323267,4.56869573716457E-5
3748243817.6235,50.1040630340576,-29299.9140625,0.0260225929202632,4.45449441548656E-5
3748243832.552,50.1043300628662,-29249.99609375,0.0258399465541088,5.45085840577072E-5
3748243846.544,50.1036930084229,-29199.9990234375,0.0255746151581491,5.06413139288877E-5
3748243861.476,50.1035957336426,-29149.953125,0.0260878864332103,4.34619075447391E-5
3748243876.6125,50.1041870117188,-29100.0244140625,0.0259059090654952,4.65231332139833E-5
3748243891.484,50.1028671264648,-29050.021484375,0.0260494522968892,3.089222863247E-5
3748243906.4515,50.1041927337646,-29000.0029296875,0.0259351391194173,3.65757112758492E-5
3748243921.473,50.1032657623291,-28949.9853515625,0.0257191760417528,3.55429715041148E-5
3748243936.4115,50.1040496826172,-28899.9990234375,0.0259092804682622,4.48460512541876E-5
3748243951.508,50.1040134429932,-28850.0078125,0.0258410671974676,3.91835232293054E-5
3748243966.4895,50.1040439605713,-28800.0029296875,0.0258069794457221,3.91258480289522E-5
3748243981.405,50.103630065918,-28750.0166015625,0.0260570867731357,5.05051140681861E-5
3748243996.394,50.1031475067139,-28699.9765625,0.0257962139149985,4.45108016210381E-5
3748244010.376,50.1043891906738,-28649.9951171875,0.0257628729680934,4.35821259975717E-5
3748244025.3975,50.1040554046631,-28600.00390625,0.0267975806080583,3.10758394874483E-5
3748244040.369,50.1032428741455,-28550.033203125,0.0256913318297451,4.5946207855882E-5
3748244055.3445,50.1040382385254,-28500.0087890625,0.0259706748612255,3.4384693231242E-5
3748244070.3965,50.1035308837891,-28449.9609375,0.0259748412294994,4.2754870340054E-5
3748244101.463,50.1054229736328,-28399.98046875,,
3748244098.4535,50.101863861084,-28399.9833984375,0.0353372946550575,5.94954690311416E-5
3748244126.3065,50.1057453155518,-28350.005859375,0.0263469268697654,3.75813726348277E-5
3748244141.2625,50.1065044403076,-28299.9375,0.0262761824055875,3.49766517513906E-5
3748244156.225,50.1057167053223,-28249.9697265625,0.026473231186206,3.4225477631298E-5
3748244171.2725,50.1063022613525,-28200.0224609375,0.0264044957958693,4.54148766430002E-5
3748244186.19,50.1052322387695,-28150.0078125,0.0264935815420851,4.97867599730355E-5
3748244201.2775,50.1046237945557,-28099.9853515625,0.0265166702364344,4.3169851939825E-5
3748244216.219,50.1048393249512,-28049.984375,0.0263629296896468,4.67855137631095E-5
3748244231.214,50.1044616699219,-28000.0263671875,0.0264640111274142,4.28755777190783E-5
3748244246.173,50.1045932769775,-27949.978515625,0.0265189698070691,3.73554367088331E-5
3748244261.171,50.1042461395264,-27899.9912109375,0.0265881310290453,3.74566988957161E-5
3748244276.164,50.1037693023682,-27850.0048828125,0.0268206128832645,4.00122178996408E-5
3748244291.2805,50.1046714782715,-27800.009765625,0.0269080063599573,3.04396106645786E-5
3748244306.1225,50.1037273406982,-27749.99609375,0.0266499747106113,4.14096148070672E-5
3748244321.2175,50.1038112640381,-27699.98828125,0.0268145579579362,3.41608154859801E-5
3748244335.1855,50.1030464172363,-27649.998046875,0.0269675756638739,4.42596465688734E-5
3748244350.219,50.1041927337646,-27600.052734375,0.0273174902588668,4.49438546736413E-5
3748244365.1675,50.1035251617432,-27550.0068359375,0.0273310932889482,4.72174610947081E-5
3748244380.07,50.1033134460449,-27499.9921875,0.0273676256548026,4.42482736809411E-5
3748244395.1875,50.1037940979004,-27449.986328125,0.0275954901935951,4.24170479020379E-5
3748244410.1265,50.1031894683838,-27399.9951171875,0.0275892855969954,3.68081140058353E-5
3748244425.046,50.1027221679687,-27350.0146484375,0.0271844510581127,3.50814410782383E-5
3748244440.0255,50.1026401519775,-27300.06640625,0.0275466135226852,4.96714368744686E-5
3748244455.0965,50.1040744781494,-27250.0048828125,0.0272503053835304,3.52712903166696E-5
3748244470.026,50.1030693054199,-27199.9755859375,0.0273354163255408,3.39086997724689E-5
3748244485.04,50.1030464172363,-27149.9951171875,0.0275539305601916,3.15837424737299E-5
